Time_days,PBAT_pct,PLA_pct,Recyclable Materials,Additive Type,Color,Thickness_um,Roughness,Area_mm2,UV,Precipitation_mm,Temperature_C,Humidity,Soil_TN_mgkg,Soil_OC_gkg,Soil_pH,Fertilizer,Target_WVTR
2.5,90.0,10.0,1.9503014087677,2,2,6.0,1,3500.0,17913.63671875,28.10759735107422,23.0,50.0,214.04644775390625,5.639944076538086,8.160987854003906,1,164.1912384033203
3.0,90.0,10.0,1.8740885257720947,2,2,6.0,1,3500.0,22064.87109375,27.50994873046875,23.0,50.0,214.00314331054688,5.633611679077148,8.161754608154297,1,158.56430053710938
0.5,90.0,10.0,2.7512567043304443,1,1,12.0,1,2826.0,168898.046875,66.465087890625,23.0,50.0,225.0255126953125,5.840400695800781,8.134698867797852,1,264.8821105957031
1.0,90.0,10.0,2.652963161468506,1,1,12.0,1,2826.0,153401.53125,64.88021850585938,23.0,50.0,224.60189819335932,5.835195541381836,8.135324478149414,1,257.0834045410156
2.0,90.0,10.0,2.5348238945007324,1,1,12.0,1,2826.0,135480.796875,65.43937683105469,23.0,50.0,225.7206268310547,5.844330787658691,8.133840560913086,1,246.63438415527344
2.5,90.0,10.0,2.538980960845948,1,1,12.0,1,2826.0,133197.0625,63.08543395996094,23.0,50.0,224.81277465820312,5.833250522613525,8.136058807373047,1,244.2587432861328
3.0,90.0,10.0,2.454110622406006,1,1,12.0,1,2826.0,127652.78125,62.92508316040039,23.0,50.0,224.80601501464844,5.830127716064453,8.136314392089844,1,237.7176818847656
7.248513698577881,90.0,10.0,0.9095631837844848,1,2,43.12700653076172,2,5860.390625,45777.47265625,1.583287239074707,30.0,90.0,232.92156982421875,5.877409934997559,8.132346153259277,1,127.034
7.239509582519531,90.0,10.0,0.93611878156662,1,2,43.15077209472656,2,6119.46240234375,45853.66796875,1.8956084251403809,30.0,90.0,232.43077087402344,5.868184566497803,8.132051467895508,1,120.576
6.841994285583496,90.0,10.0,0.8877437710762024,1,2,43.076656341552734,2,5732.23974609375,43603.2265625,1.7594740390777588,30.0,90.0,232.9638214111328,5.87377405166626,8.132649421691895,1,167.67
6.507472991943359,90.0,10.0,0.9284825325012208,1,2,42.97227478027344,2,5573.986328125,42109.6640625,1.4467380046844482,30.0,90.0,231.988037109375,5.85953426361084,8.134998321533203,1,190.61
5.4252214431762695,90.0,10.0,0.9729123711586,1,2,41.7551155090332,2,5542.564453125,36658.7109375,2.541717052459717,30.0,90.0,236.0191345214844,5.928089141845703,8.121910095214844,1,259.6
7.866324424743652,90.0,10.0,1.0,1,2,42.54319381713867,2,5491.6923828125,49742.9453125,1.577546238899231,30.0,90.0,231.8514404296875,5.861189842224121,8.13522720336914,1,203.693
6.538021564483643,90.0,10.0,1.0,1,2,42.419864654541016,2,5426.01025390625,42455.015625,1.6190950870513916,30.0,90.0,231.8428497314453,5.856963634490967,8.135690689086914,1,276.775
6.132091522216797,90.0,10.0,1.0,1,2,42.57701873779297,2,5388.4853515625,40865.47265625,1.6158549785614014,30.0,90.0,231.7567138671875,5.85919189453125,8.135631561279297,1,261.616
6.604184150695801,90.0,10.0,1.0,1,2,42.33210754394531,2,5454.671875,43002.67578125,1.6630020141601562,30.0,90.0,231.71609497070312,5.856619834899902,8.135872840881348,1,300.12
7.275968551635742,90.0,10.0,1.0,1,2,42.52204132080078,2,5433.4423828125,46580.7265625,1.3032644987106323,30.0,90.0,232.0687255859375,5.861320018768311,8.13528823852539,1,225.593
29.145427703857425,0.0,70.0,32.260223388671875,5,2,61.0,2,7392.0,142728.6875,121.1920928955078,23.0,50.0,282.7782592773437,6.865769386291504,7.988044261932373,1,187.23
26.12435913085937,0.0,70.0,31.531333923339844,2,2,59.0,2,7392.0,129459.328125,106.45521545410156,23.0,50.0,263.6611328125,6.553963661193848,7.995431900024414,1,176.76
21.02092361450196,0.0,70.0,31.21585273742676,1,2,60.0,2,7392.0,95540.96875,136.4636688232422,23.0,50.0,286.9645080566406,7.066807746887207,7.980801105499268,1,147.6
