Time_days,PBAT_pct,PLA_pct,Recyclable Materials,Additive Type,Color,Thickness_um,Roughness,Area_mm2,UV,Precipitation_mm,Temperature_C,Air_Humidity_pct,Soil_TN_mgkg,Soil_OC_gkg,Soil_pH,Fertilizer,Target_TS_MPa
15,90,10,0,NA,NA,100,NA,NA,NA,1.547492575,23.70151189,60.63615492,NA,0.36,8.2,NA,28.65
30,NA,NA,3,NA,NA,NA,NA,NA,NA,2.121224068,22.38311056,54.70753114,NA,0.36,8.2,NA,34.54
45,NA,NA,5,NA,NA,NA,NA,NA,NA,11.30947843,19.37304484,55.75147574,NA,0.36,8.2,NA,38.79
60,NA,NA,7,NA,NA,NA,NA,NA,NA,13.45226681,17.52924578,53.93462773,NA,0.36,8.2,NA,38.47
60,NA,NA,10,NA,NA,NA,NA,NA,NA,13.45226681,17.52924578,53.93462773,NA,0.36,8.2,NA,36.11
15,2,98,NA,NA,NA,10,NA,NA,NA,6.815955974,17.90109024,75.31930245,NA,1.95,6.4,NA,54.57
30,4,96,NA,NA,NA,10,NA,NA,NA,29.26201909,16.50785336,70.97773792,NA,1.95,6.4,NA,52.15
45,6,94,NA,NA,NA,10,NA,NA,NA,68.98935605,13.56090486,70.54247583,NA,1.95,6.4,NA,50.04
60,8,92,NA,NA,NA,10,NA,NA,NA,81.9600299,11.38114221,67.91693112,NA,1.95,6.4,NA,49.55
60,10,90,NA,NA,NA,10,NA,NA,NA,81.9600299,11.38114221,67.91693112,NA,1.95,6.4,NA,45.51
60,100,0,NA,NA,NA,10,NA,NA,NA,81.9600299,11.38114221,67.91693112,NA,1.95,6.4,NA,56.31
15,0,100,0,NA,NA,230,NA,NA,NA,64.30341396,27.42119997,82.04462011,NA,1,4.6,NA,20.06
30,0,99.5,0.5,NA,NA,250,NA,NA,NA,179.9855137,27.24694375,83.1431673,NA,1,4.6,NA,19.62
45,0,99,1,NA,NA,250,NA,NA,NA,296.7376676,27.09664666,83.66242317,NA,1,4.6,NA,21.22
60,0,98.5,1.5,NA,NA,250,NA,NA,NA,439.6924791,27.02077423,84.21476736,NA,1,4.6,NA,17.24
60,0,98,2,NA,NA,260,NA,NA,NA,439.6924791,27.02077423,84.21476736,NA,1,4.6,NA,16.51
60,0,97,3,NA,NA,280,NA,NA,NA,439.6924791,27.02077423,84.21476736,NA,1,4.6,NA,16.14
15,0,70,30,0,NA,80,NA,NA,NA,36.23302421,20.2684455,74.53249806,NA,1.95,6.4,NA,43.89
30,0,70,30,0,NA,80,NA,NA,NA,125.0124667,18.95645663,72.36452098,NA,1.95,6.4,NA,61.9
45,0,70,30,0,NA,80,NA,NA,NA,177.3691447,16.30767161,71.96595935,NA,1.95,6.4,NA,62.2
60,0,70,30,0,NA,80,NA,NA,NA,181.5342139,14.50113877,68.32544481,NA,1.95,6.4,NA,62.3
60,0,70,30,0,NA,80,NA,NA,NA,181.5342139,14.50113877,68.32544481,NA,1.95,6.4,NA,62.1
60,0,70,30,0,NA,80,NA,NA,NA,181.5342139,14.50113877,68.32544481,NA,1.95,6.4,NA,62.4
60,0,70,30,0,NA,NA,NA,NA,NA,181.5342139,14.50113877,68.32544481,NA,1.95,6.4,NA,61.7
15,99.5,NA,0.5,NA,2,NA,NA,NA,NA,104.7590086,25.01604021,78.35042562,NA,1.12,7.8,NA,25
30,99,NA,1,NA,3,NA,NA,NA,NA,111.5106507,24.18194928,77.07090915,NA,1.12,7.8,NA,30
45,98,NA,2,NA,3,NA,NA,NA,NA,149.1852622,22.58854845,76.15281413,NA,1.12,7.8,NA,25
60,95,NA,5,NA,3,NA,NA,NA,NA,160.508431,21.23903616,75.21973242,NA,1.12,7.8,NA,24
60,99.5,NA,0.5,NA,2,NA,NA,NA,NA,160.508431,21.23903616,75.21973242,NA,1.12,7.8,NA,23
60,99,NA,1,NA,3,NA,NA,NA,NA,160.508431,21.23903616,75.21973242,NA,1.12,7.8,NA,23
60,98,NA,2,NA,3,NA,NA,NA,NA,160.508431,21.23903616,75.21973242,NA,1.12,7.8,NA,26
60,95,NA,5,NA,3,NA,NA,NA,NA,160.508431,21.23903616,75.21973242,NA,1.12,7.8,NA,26
60,99.5,NA,0.5,NA,1,NA,NA,NA,NA,160.508431,21.23903616,75.21973242,NA,1.12,7.8,NA,34
60,99,NA,1,NA,1,NA,NA,NA,NA,160.508431,21.23903616,75.21973242,NA,1.12,7.8,NA,28
60,98,NA,2,NA,1,NA,NA,NA,NA,160.508431,21.23903616,75.21973242,NA,1.12,7.8,NA,34.004
60,95,NA,5,NA,1,NA,NA,NA,NA,160.508431,21.23903616,75.21973242,NA,1.12,7.8,NA,34.004
60,99.5,NA,0.5,NA,2,NA,NA,NA,NA,160.508431,21.23903616,75.21973242,NA,1.12,7.8,NA,27
60,99,NA,1,NA,3,NA,NA,NA,NA,160.508431,21.23903616,75.21973242,NA,1.12,7.8,NA,24
60,98,NA,2,NA,3,NA,NA,NA,NA,160.508431,21.23903616,75.21973242,NA,1.12,7.8,NA,27
60,95,NA,5,NA,3,NA,NA,NA,NA,160.508431,21.23903616,75.21973242,NA,1.12,7.8,NA,27
15,NA,NA,100,NA,NA,NA,NA,NA,NA,24.50754726,18.77141893,75.7943242,NA,1.95,6.4,NA,21
30,NA,NA,100,NA,NA,NA,NA,NA,NA,61.50971679,17.45595042,72.42241086,NA,1.95,6.4,NA,29
45,NA,NA,100,NA,NA,NA,NA,NA,NA,129.9199443,14.84979952,72.32113326,NA,1.95,6.4,NA,38
60,NA,NA,100,NA,NA,NA,NA,NA,NA,136.3128982,12.67750106,70.20384207,NA,1.95,6.4,NA,42
60,NA,NA,100,NA,NA,NA,NA,NA,NA,136.3128982,12.67750106,70.20384207,NA,1.95,6.4,NA,45
15,30,70,2,NA,NA,NA,NA,NA,NA,43.82791789,28.92691184,70.62148482,NA,0.86,7.2,NA,33.86
30,30,70,5,NA,NA,NA,NA,NA,NA,81.22879616,28.79574945,74.00330404,NA,0.86,7.2,NA,34.47
45,30,70,10,NA,NA,NA,NA,NA,NA,90.73585062,27.83222557,70.50593869,NA,0.86,7.2,NA,34.87
60,30,70,15,NA,NA,NA,NA,NA,NA,98.25490345,27.15692283,66.61434087,NA,0.86,7.2,NA,29.35
60,30,70,20,NA,NA,NA,NA,NA,NA,98.25490345,27.15692283,66.61434087,NA,0.86,7.2,NA,25.13
15,70,NA,30,NA,NA,NA,NA,NA,NA,43.35036688,24.52533112,75.82799855,NA,1.2,6.5,NA,NA
30,60,NA,40,NA,NA,NA,NA,NA,NA,48.18528332,23.45617252,73.05643347,NA,1.2,6.5,NA,NA
45,50,NA,30,NA,NA,NA,NA,NA,NA,107.1946672,21.67775257,73.20004704,NA,1.2,6.5,NA,NA
60,NA,NA,NA,NA,NA,NA,NA,NA,NA,117.0997166,20.31767578,72.39465156,NA,1.2,6.5,NA,NA
15,80,20,NA,0,NA,NA,NA,NA,NA,6.515178131,18.98901427,66.33541167,NA,0.51,7.7,NA,71.2
30,79.8,20,NA,0,NA,NA,NA,NA,NA,27.50598616,18.04189695,62.73650885,NA,0.51,7.7,NA,87.7
45,76.6,19.9,NA,0,NA,NA,NA,NA,NA,83.09043804,15.58537021,63.82088261,NA,0.51,7.7,NA,89.3
60,79.2,19.8,NA,0,NA,NA,NA,NA,NA,89.86139949,14.32094142,62.7810778,NA,0.51,7.7,NA,93.4
15,100,NA,NA,7,NA,NA,NA,NA,NA,53.08173294,28.9106675,80.13331109,NA,0.7,5.4,NA,30.6
30,99,NA,NA,7,NA,NA,NA,NA,NA,95.15111241,29.24673021,77.83872262,NA,0.7,5.4,NA,32.5
45,97,NA,NA,7,NA,NA,NA,NA,NA,192.1074272,28.82458584,79.16605971,NA,0.7,5.4,NA,34.2
60,95,NA,NA,7,NA,NA,NA,NA,NA,240.9041359,28.56876931,78.67070628,NA,0.7,5.4,NA,35.9
60,93,NA,NA,7,NA,NA,NA,NA,NA,240.9041359,28.56876931,78.67070628,NA,0.7,5.4,NA,37.5
60,90,NA,NA,7,NA,NA,NA,NA,NA,240.9041359,28.56876931,78.67070628,NA,0.7,5.4,NA,43.4
15,0,100,NA,NA,NA,NA,NA,NA,NA,43.82791789,28.92691184,70.62148482,NA,0.86,7.2,NA,56.1
30,10,90,NA,NA,NA,NA,NA,NA,NA,81.22879616,28.79574945,74.00330404,NA,0.86,7.2,NA,54.5
45,20,80,NA,NA,NA,NA,NA,NA,NA,90.73585062,27.83222557,70.50593869,NA,0.86,7.2,NA,48.8
60,0,100,NA,NA,NA,NA,NA,NA,NA,98.25490345,27.15692283,66.61434087,NA,0.86,7.2,NA,62.8
60,10,90,NA,NA,NA,NA,NA,NA,NA,98.25490345,27.15692283,66.61434087,NA,0.86,7.2,NA,76.4
60,20,80,NA,NA,NA,NA,NA,NA,NA,98.25490345,27.15692283,66.61434087,NA,0.86,7.2,NA,68.7
50,NA,80,20,7,NA,NA,NA,NA,NA,116.704469,13.7041878,60,NA,1.45,7,NA,NA
50,NA,80,20,7,NA,NA,NA,NA,NA,116.704469,13.7041878,60,NA,1.45,7,NA,NA
50,NA,80,20,7,NA,NA,NA,NA,NA,116.704469,13.7041878,60,NA,1.45,7,NA,NA
100,NA,80,20,7,NA,NA,NA,NA,NA,175.0567034,20.5562817,60,NA,1.45,7,NA,NA
100,NA,80,20,7,NA,NA,NA,NA,NA,175.0567034,20.5562817,60,NA,1.45,7,NA,NA
100,NA,80,20,7,NA,NA,NA,NA,NA,175.0567034,20.5562817,60,NA,1.45,7,NA,NA
150,NA,80,20,7,NA,NA,NA,NA,NA,291.7611724,34.26046951,60,NA,1.45,7,NA,NA
150,NA,80,20,7,NA,NA,NA,NA,NA,291.7611724,34.26046951,60,NA,1.45,7,NA,NA
150,NA,80,20,7,NA,NA,NA,NA,NA,291.7611724,34.26046951,60,NA,1.45,7,NA,NA
15,2,98,0,NA,NA,60,NA,NA,NA,40.8230566,17.64094713,73.0800728,NA,0.74,6.5,NA,5.42
30,2,98,1,NA,NA,60,NA,NA,NA,86.74366854,14.51976212,77.09202152,NA,0.74,6.5,NA,5.53
45,2,98,5,NA,NA,60,NA,NA,NA,116.704469,13.7041878,79.21396954,NA,0.74,6.5,NA,6.82
60,2,98,10,NA,NA,60,NA,NA,NA,148.5050806,13.63704908,81.39471527,NA,0.74,6.5,NA,10.78
15,NA,100,0,NA,NA,NA,NA,NA,NA,109.5972825,25.13562283,77.40071838,NA,1.12,7.8,NA,34.004
30,NA,99,1,NA,NA,NA,NA,NA,NA,124.7044532,23.78569145,76.74082448,NA,1.12,7.8,NA,34.004
45,NA,97,3,NA,NA,NA,NA,NA,NA,160.1833636,22.22224788,75.59786428,NA,1.12,7.8,NA,196
60,NA,95,5,NA,NA,NA,NA,NA,NA,175.4778866,20.94368295,74.45246083,NA,1.12,7.8,NA,128
60,NA,90,10,NA,NA,NA,NA,NA,NA,175.4778866,20.94368295,74.45246083,NA,1.12,7.8,NA,93
15,NA,NA,100,NA,3,NA,NA,NA,NA,98.82620885,25.09138972,77.00045073,NA,1.2,4.6,NA,18
30,NA,NA,100,NA,3,NA,NA,NA,NA,108.2031031,23.69038005,76.31262663,NA,1.2,4.6,NA,13
45,NA,NA,100,NA,3,NA,NA,NA,NA,144.0521146,22.00271386,75.83775929,NA,1.2,4.6,NA,9.3
60,NA,NA,100,NA,3,NA,NA,NA,NA,156.0165731,20.68612425,74.61486882,NA,1.2,4.6,NA,5.9
15,99.8,NA,NA,2,NA,NA,NA,1200,58515.68667,109.5972825,25.13562283,77.40071838,NA,1.12,7.8,NA,30.7
30,99.5,NA,NA,2,NA,NA,NA,1200,118141.2486,124.7044532,23.78569145,76.74082448,NA,1.12,7.8,NA,31.2
45,99,NA,NA,2,NA,NA,NA,1200,172562.9852,160.1833636,22.22224788,75.59786428,NA,1.12,7.8,NA,30.7
60,98,NA,NA,2,NA,NA,NA,NA,NA,175.4778866,20.94368295,74.45246083,NA,1.12,7.8,NA,30.3
60,97,NA,NA,2,NA,NA,NA,NA,NA,175.4778866,20.94368295,74.45246083,NA,1.12,7.8,NA,28.2
15,NA,99.5,0.5,0,NA,NA,NA,NA,NA,6.815955974,17.90109024,75.31930245,NA,1.95,6.4,NA,NA
30,NA,99,1,0,NA,NA,NA,NA,NA,29.26201909,16.50785336,70.97773792,NA,1.95,6.4,NA,35.2
45,NA,97,3,0,NA,NA,NA,NA,NA,68.98935605,13.56090486,70.54247583,NA,1.95,6.4,NA,NA
60,NA,95,5,0,NA,NA,NA,NA,NA,81.9600299,11.38114221,67.91693112,NA,1.95,6.4,NA,NA
60,NA,99.5,0.5,0,NA,NA,NA,NA,NA,81.9600299,11.38114221,67.91693112,NA,1.95,6.4,NA,41.8
60,NA,99,1,0,NA,NA,NA,NA,NA,81.9600299,11.38114221,67.91693112,NA,1.95,6.4,NA,NA
60,NA,97,3,0,NA,NA,NA,NA,NA,81.9600299,11.38114221,67.91693112,NA,1.95,6.4,NA,NA
60,NA,95,5,0,NA,NA,NA,NA,NA,81.9600299,11.38114221,67.91693112,NA,1.95,6.4,NA,NA
15,99.75,NA,NA,0,NA,50,NA,NA,NA,148.2508993,23.63700036,81.07233307,NA,1.2,4.6,NA,6.5
30,NA,NA,NA,2,NA,50,NA,NA,NA,154.7876699,22.58955159,77.54061004,NA,1.2,4.6,NA,7.8
15,90,NA,10,0,NA,NA,NA,NA,NA,7.525095716,19.72301932,65.17617602,NA,0.74,6.5,NA,18.73
30,90,NA,10,0,NA,NA,NA,NA,NA,21.44932025,18.75351457,61.54627158,NA,0.74,6.5,NA,19.13
45,90,NA,10,0,NA,NA,NA,NA,NA,75.17605426,16.2777821,63.31965743,NA,0.74,6.5,NA,19
60,90,NA,10,0,NA,NA,NA,NA,NA,81.50163118,15.05144348,62.26102828,NA,0.74,6.5,NA,21.7
60,90,NA,10,0,NA,NA,NA,NA,NA,81.50163118,15.05144348,62.26102828,NA,0.74,6.5,NA,20.1
15,NA,92,8,2,3,NA,NA,NA,NA,11.32621663,30.14722655,69.32080892,NA,0.6,8,NA,19.07
30,NA,90,10,2,3,NA,NA,NA,NA,128.4120877,28.63039945,74.0831738,NA,0.6,8,NA,23.57
45,NA,88,12,2,3,NA,NA,NA,NA,151.636628,27.60773047,75.09192846,NA,0.6,8,NA,25.71
60,NA,86,14,2,3,NA,NA,NA,NA,152.9812922,26.66847119,71.3559694,NA,0.6,8,NA,36.5
60,NA,84,16,2,3,NA,NA,NA,NA,152.9812922,26.66847119,71.3559694,NA,0.6,8,NA,24.5
15,99,NA,1,NA,NA,90,NA,NA,NA,15.63970558,27.72818358,64.00914146,NA,0.86,7.2,NA,7.27
30,98,NA,2,NA,NA,90,NA,NA,NA,24.82819045,27.01370358,67.35558564,NA,0.86,7.2,NA,6.55
45,97,NA,3,NA,NA,90,NA,NA,NA,43.23467845,25.81842976,68.50812516,NA,0.86,7.2,NA,4.77
15,NA,90,10,NA,NA,NA,NA,NA,NA,0.040987507,37.39305861,20.31491597,NA,0.6,8,NA,35.65
30,NA,90,10,NA,NA,NA,NA,NA,NA,0.113951741,34.76611362,21.12325824,NA,0.6,8,NA,38.49
45,NA,90,10,NA,NA,NA,NA,NA,NA,0.154939247,33.34333281,22.01002321,NA,0.6,8,NA,27.02
60,NA,90,10,NA,NA,NA,NA,NA,NA,0.261131674,31.94435609,23.90820498,NA,0.6,8,NA,31.51
60,NA,90,10,NA,NA,NA,NA,NA,NA,0.261131674,31.94435609,23.90820498,NA,0.6,8,NA,29.93
60,NA,90,10,NA,NA,NA,NA,NA,NA,0.261131674,31.94435609,23.90820498,NA,0.6,8,NA,23.12
15,NA,99,1,NA,1,2000,NA,NA,NA,3.610793967,25.41578327,65.63472481,NA,1.12,7.8,NA,64.7
30,NA,98,2,NA,1,2000,NA,NA,NA,4.429435823,24.51036377,64.47583462,NA,1.12,7.8,NA,63.7
45,NA,97,3,NA,1,2000,NA,NA,NA,59.00882394,22.43957647,66.96309341,NA,1.12,7.8,NA,61.7
15,NA,50,50,7,NA,NA,NA,NA,NA,15.26554255,22.62614382,72.26854416,NA,0.63,6.5,NA,14.94
30,NA,50,40,7,NA,NA,NA,NA,NA,18.11506785,21.54368761,65.77294641,NA,0.63,6.5,NA,15.41
45,NA,50,30,7,NA,NA,NA,NA,NA,121.0627167,19.05346742,66.53338068,NA,0.63,6.5,NA,15.77
60,NA,50,20,7,NA,NA,NA,NA,NA,123.6415722,17.60489671,65.27004019,NA,0.63,6.5,NA,16.28
60,NA,50,10,7,NA,NA,NA,NA,NA,123.6415722,17.60489671,65.27004019,NA,0.63,6.5,NA,16.37
15,50,50,NA,0,NA,50,NA,NA,NA,188.0648504,22.69748984,76.48453863,NA,1,4.6,NA,14.5
30,50,50,NA,0,NA,60,NA,NA,NA,203.5033554,21.36078902,76.32718151,NA,1,4.6,NA,23.4
45,50,50,NA,0,NA,60,NA,NA,NA,325.4928724,19.35278185,77.87438021,NA,1,4.6,NA,26.9
60,50,50,NA,0,NA,60,NA,NA,NA,325.8159426,17.39953651,76.13523864,NA,1,4.6,NA,16.8
15,0,100,NA,NA,NA,NA,NA,NA,NA,78.84584204,23.33654751,75.91704798,NA,0.7,6.9,NA,63.6
30,10,90,NA,NA,NA,NA,NA,NA,NA,178.8120393,20.54291373,75.12199532,NA,0.7,6.9,NA,54.1
45,15,85,NA,NA,NA,NA,NA,NA,NA,185.0770747,19.54783656,77.08981315,NA,0.7,6.9,NA,49.6
60,20,80,NA,NA,NA,NA,NA,NA,NA,193.6713804,19.25916665,78.29524661,NA,0.7,6.9,NA,45.1
60,25,75,NA,NA,NA,NA,NA,NA,NA,193.6713804,19.25916665,78.29524661,NA,0.7,6.9,NA,42.4
15,NA,100,0,NA,3,200,NA,NA,NA,17.61774765,23.52676849,76.36377914,NA,0.36,8.2,NA,25.7
30,NA,95,5,NA,3,200,NA,NA,NA,19.15321685,22.28394152,73.4298065,NA,0.36,8.2,NA,30.5
45,NA,90,10,NA,3,200,NA,NA,NA,75.74555604,20.29118223,73.53909907,NA,0.36,8.2,NA,30.8
60,NA,80,20,NA,3,200,NA,NA,NA,77.22812332,18.98530935,71.83774167,NA,0.36,8.2,NA,24.9
60,NA,95,5,NA,3,200,NA,NA,NA,77.22812332,18.98530935,71.83774167,NA,0.36,8.2,NA,46.5
60,NA,90,10,NA,3,200,NA,NA,NA,77.22812332,18.98530935,71.83774167,NA,0.36,8.2,NA,41.7
60,NA,80,20,NA,3,200,NA,NA,NA,77.22812332,18.98530935,71.83774167,NA,0.36,8.2,NA,30.5
15,0,70,30,1,NA,NA,NA,NA,NA,12.03022117,26.80171127,77.70433605,NA,0.6,8,NA,41.5
30,NA,70,30,1,NA,NA,NA,NA,NA,74.59891913,25.2935758,72.78889135,NA,0.6,8,NA,35.7
45,NA,70,30,1,NA,NA,NA,NA,NA,155.0328621,24.17874425,73.98340306,NA,0.6,8,NA,32.5
60,NA,70,30,1,NA,NA,NA,NA,NA,156.1121797,23.73528769,76.49514236,NA,0.6,8,NA,28.2
60,NA,70,30,1,NA,NA,NA,NA,NA,156.1121797,23.73528769,76.49514236,NA,0.6,8,NA,28.2
15,0,100,0,7,NA,NA,NA,NA,NA,31.03785729,28.47759984,79.55424326,NA,0.57,6.2,NA,20.7
30,NA,95,5,7,NA,NA,NA,NA,NA,43.9420999,28.86073502,77.2882957,NA,0.57,6.2,NA,19.4
45,NA,90,10,7,NA,NA,NA,NA,NA,116.0855358,28.69622509,77.20595485,NA,0.57,6.2,NA,23.65
60,NA,85,15,7,NA,NA,NA,NA,NA,239.128676,28.40353086,78.1004559,NA,0.57,6.2,NA,23.05
60,NA,80,20,7,NA,NA,NA,NA,NA,239.128676,28.40353086,78.1004559,NA,0.57,6.2,NA,18.2
60,NA,75,25,7,NA,NA,NA,NA,NA,239.128676,28.40353086,78.1004559,NA,0.57,6.2,NA,15.2
15,NA,93,5,7,NA,NA,NA,NA,NA,31.03785729,28.47759984,79.55424326,NA,0.57,6.2,NA,21.2
30,NA,91,5,7,NA,NA,NA,NA,NA,43.9420999,28.86073502,77.2882957,NA,0.57,6.2,NA,22.2
45,NA,89,5,7,NA,NA,NA,NA,NA,116.0855358,28.69622509,77.20595485,NA,0.57,6.2,NA,21.4
15,NA,88,10,7,NA,NA,NA,NA,NA,31.03785729,28.47759984,79.55424326,NA,0.57,6.2,NA,24.2
30,NA,86,10,7,NA,NA,NA,NA,NA,43.9420999,28.86073502,77.2882957,NA,0.57,6.2,NA,25.85
45,NA,84,10,7,NA,NA,NA,NA,NA,116.0855358,28.69622509,77.20595485,NA,0.57,6.2,NA,24.4
15,NA,83,15,7,NA,NA,NA,NA,NA,31.03785729,28.47759984,79.55424326,NA,0.57,6.2,NA,23.7
30,NA,81,15,7,NA,NA,NA,NA,NA,43.9420999,28.86073502,77.2882957,NA,0.57,6.2,NA,24.1
45,NA,79,15,7,NA,NA,NA,NA,NA,116.0855358,28.69622509,77.20595485,NA,0.57,6.2,NA,23.5
15,NA,78,20,7,NA,NA,NA,NA,NA,31.03785729,28.47759984,79.55424326,NA,0.57,6.2,NA,18.4
30,NA,76,20,7,NA,NA,NA,NA,NA,43.9420999,28.86073502,77.2882957,NA,0.57,6.2,NA,18.6
45,NA,74,20,7,NA,NA,NA,NA,NA,116.0855358,28.69622509,77.20595485,NA,0.57,6.2,NA,18
15,NA,73,25,7,NA,NA,NA,NA,NA,31.03785729,28.47759984,79.55424326,NA,0.57,6.2,NA,15.5
30,NA,71,25,7,NA,NA,NA,NA,NA,43.9420999,28.86073502,77.2882957,NA,0.57,6.2,NA,15.6
45,NA,69,25,7,NA,NA,NA,NA,NA,116.0855358,28.69622509,77.20595485,NA,0.57,6.2,NA,15.3
15,0,100,0,0,NA,NA,NA,NA,NA,34.85171869,7.509565226,82.77132574,NA,1.25,5.8,NA,NA
30,NA,80,20,7,NA,NA,NA,NA,NA,57.26207257,7.789660772,80.71931108,NA,1.25,5.8,NA,36.51
45,NA,80,20,7,NA,NA,NA,NA,NA,154.4680386,6.984682493,81.35662377,NA,1.25,5.8,NA,37.61
60,NA,80,20,7,NA,NA,NA,NA,NA,241.7592746,5.740819338,82.42533161,NA,1.25,5.8,NA,39.54
60,NA,80,20,7,NA,NA,NA,NA,NA,241.7592746,5.740819338,82.42533161,NA,1.25,5.8,NA,42.3
15,NA,95,5,NA,3,NA,NA,NA,NA,44.13467064,14.96299362,74.97493544,NA,2.85,4.4,NA,36.6
30,NA,90,10,NA,NA,NA,NA,NA,NA,55.10796641,15.3587084,73.02850678,NA,2.85,4.4,NA,34.1
45,NA,80,20,NA,NA,NA,NA,NA,NA,62.879832,15.29661718,70.36127936,NA,2.85,4.4,NA,28.9
60,NA,70,30,NA,NA,NA,NA,NA,NA,102.8946867,15.5718313,70.38723813,NA,2.85,4.4,NA,23.3
15,NA,90,10,NA,NA,100,NA,NA,NA,110.4440028,28.4833903,79.71282181,NA,1.25,5.8,NA,23.94
30,NA,90,10,NA,NA,100,NA,NA,NA,248.2244221,28.22689116,79.52341199,NA,1.25,5.8,NA,19.56
45,NA,90,10,NA,NA,100,NA,NA,NA,435.4496449,27.96562415,79.88434127,NA,1.25,5.8,NA,21.57
60,NA,90,10,NA,NA,100,NA,NA,NA,469.5725972,27.89334206,78.40535863,NA,1.25,5.8,NA,39.4
15,NA,100,0,NA,2,2000,NA,NA,NA,0.403733924,26.82520235,64.00700915,NA,1.12,7.8,NA,NA
30,NA,80,20,NA,3,2000,NA,NA,NA,4.871550482,25.51439379,63.84711925,NA,1.12,7.8,NA,NA
45,NA,60,40,NA,3,2000,NA,NA,NA,30.14085256,23.35633406,66.12022826,NA,1.12,7.8,NA,14
60,NA,40,60,NA,3,2000,NA,NA,NA,34.31070643,22.13154719,65.36912969,NA,1.12,7.8,NA,14
0,20,80,NA,1,NA,160,NA,1000,NA,0,11,69.84207927,NA,0.4,7.3,NA,28.9
30,NA,70,NA,2,NA,170,NA,NA,NA,62.29691976,12.44706561,77.0594671,NA,0.4,7.3,NA,24.3
60,NA,NA,85,2,NA,990,NA,NA,NA,114.0704615,11.93336203,80.76651479,NA,0.4,7.3,NA,21.3
90,20,75,NA,1,NA,160,NA,1000,NA,155.7422994,0,77.0594671,NA,0.4,7.3,NA,NA
NA,NA,70,NA,2,NA,170,NA,NA,NA,NA,NA,NA,NA,0.4,7.3,NA,NA
NA,NA,NA,85,2,NA,330,NA,NA,NA,NA,NA,NA,NA,0.4,7.3,NA,NA
180,20,75,NA,1,NA,160,NA,1000,NA,NA,5,NA,NA,0.4,7.3,NA,NA
NA,NA,70,NA,2,NA,170,NA,NA,NA,NA,NA,NA,NA,0.4,7.3,NA,NA
NA,NA,NA,85,2,NA,330,NA,NA,NA,NA,NA,NA,NA,0.4,7.3,NA,NA
270,20,75,NA,1,NA,NA,NA,1000,NA,NA,18,NA,NA,0.4,7.3,NA,NA
NA,NA,70,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,7.3,NA,NA
NA,NA,NA,85,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,7.3,NA,NA
360,20,75,NA,1,NA,160,NA,1000,NA,NA,15,NA,NA,0.4,7.3,NA,21
NA,NA,70,NA,2,NA,170,NA,NA,NA,NA,NA,NA,NA,0.4,7.3,NA,22.9
NA,NA,NA,85,2,NA,320,NA,NA,NA,NA,NA,NA,NA,0.4,7.3,NA,27.3
15,NA,96.25,3.75,0,NA,NA,NA,NA,NA,0.178549439,20.06107246,32.46779566,NA,1.27,7.3,NA,NA
30,NA,96.25,3.75,0,NA,NA,NA,NA,NA,4.460855969,18.20188001,35.74501575,NA,1.27,7.3,NA,NA
45,NA,96.25,3.75,0,NA,NA,NA,NA,NA,8.524252684,36.2275938,14.956684,NA,1.27,7.3,NA,NA
60,NA,89.25,10.75,0,NA,NA,NA,NA,NA,11.41505199,35.98504061,13.38298706,NA,1.27,7.3,NA,NA
60,NA,83.13,16.87,0,NA,NA,NA,NA,NA,11.41505199,35.98504061,13.38298706,NA,1.27,7.3,NA,NA
60,NA,83.13,16.87,0,NA,NA,NA,NA,NA,11.41505199,35.98504061,13.38298706,NA,1.27,7.3,NA,NA
60,NA,83.13,16.87,0,NA,NA,NA,NA,NA,11.41505199,35.98504061,13.38298706,NA,1.27,7.3,NA,NA
15,NA,100,0,0,NA,NA,NA,NA,NA,326.3682714,26.21321572,79.37787485,NA,1.2,4.6,NA,51.94
30,NA,100,0,1,NA,NA,NA,NA,NA,340.5332938,25.48512281,76.29172063,NA,1.2,4.6,NA,48.2
45,NA,100,2,1,NA,NA,NA,NA,NA,368.1780905,24.16496263,75.30033927,NA,1.2,4.6,NA,49.26
60,NA,100,4,1,NA,NA,NA,NA,NA,379.1180938,22.98447834,74.28551327,NA,1.2,4.6,NA,52.75
60,NA,100,6,1,NA,NA,NA,NA,NA,379.1180938,22.98447834,74.28551327,NA,1.2,4.6,NA,49.53
60,NA,100,8,1,NA,NA,NA,NA,NA,379.1180938,22.98447834,74.28551327,NA,1.2,4.6,NA,45.91
60,NA,100,0,1,NA,NA,NA,NA,NA,379.1180938,22.98447834,74.28551327,NA,1.2,4.6,NA,42.95
60,NA,100,2,1,NA,NA,NA,NA,NA,379.1180938,22.98447834,74.28551327,NA,1.2,4.6,NA,22.41
60,NA,100,4,1,NA,NA,NA,NA,NA,379.1180938,22.98447834,74.28551327,NA,1.2,4.6,NA,35.97
60,NA,100,6,1,NA,NA,NA,NA,NA,379.1180938,22.98447834,74.28551327,NA,1.2,4.6,NA,23.76
60,NA,100,8,1,NA,NA,NA,NA,NA,379.1180938,22.98447834,74.28551327,NA,1.2,4.6,NA,21.34
15,NA,97.25,2.5,2,NA,400,NA,NA,NA,104.7590086,25.01604021,78.35042562,NA,1.12,7.8,NA,18.87
