name,longitude,latitude,Soil_pH,soil_clay_pct,soil_silt_pct,soil_sand_pct,Soil_OC_gkg,Soil_TN_mgkg,soil_bulk_density,soil_coarse_frag_pct
中西区,114.14711790789173,22.27543845036229,5.2,28.5,37.6,33.9,49.3,354.0,109.0,141.0
东区,114.22180944459248,22.27099996805637,5.3,29.5,35.0,35.5,46.3,354.0,110.0,133.0
九龙城区,114.18649603975662,22.32438411661625,5.6,30.9,34.6,34.5,47.9,356.0,115.0,100.0
观塘区,114.22500812602188,22.31775569242133,,,,,,,,
南区,114.19961518090447,22.241327720754917,5.1,29.1,37.4,33.5,47.8,323.0,111.0,111.0
泗阳县,118.68524051359609,33.70349555414297,8.0,27.0,41.0,32.0,12.2,165.0,130.0,72.0
深水埗区,114.1561584067677,22.334176111356065,,,,,,,,
泗洪县,118.29913999007648,33.410898149241994,8.0,33.4,48.9,17.8,14.9,184.0,130.0,60.0
湾仔区,114.1842205807809,22.27005042126037,5.5,30.4,34.9,34.7,41.1,324.0,112.0,145.0
太康县,114.84301844077925,34.092228057517914,8.1,26.6,48.4,25.0,11.8,112.0,130.0,53.0
黄大仙区,114.203012489497,22.3446827606898,,,,,,,,
沭阳县,118.84573022997826,34.149682646732494,7.7,33.7,40.6,25.7,12.5,179.0,131.0,66.0
油尖旺区,114.16895864597991,22.310936931684957,5.6,30.9,34.6,34.5,47.9,356.0,115.0,100.0
鹿邑县,115.37226088477448,33.88866653485133,8.1,29.2,49.0,21.9,12.2,128.0,130.0,74.0
商水县,114.53840673396826,33.51489589157348,7.8,27.5,48.4,24.0,18.7,148.0,128.0,48.0
西华县,114.46551151713317,33.78943362509581,7.8,22.4,46.4,31.2,15.9,134.0,128.0,55.0
郸城县,115.28994178562624,33.63715400748533,8.1,35.4,49.1,15.5,14.3,122.0,130.0,60.0
琼海市,110.4027506246279,19.21085324194402,5.2,24.5,28.6,47.0,34.1,190.0,112.0,72.0
沈丘县,115.16452712946806,33.29294648365483,7.9,32.7,47.5,19.9,16.0,178.0,129.0,62.0
五指山市,109.50711948351342,18.825830906608157,5.1,25.8,26.8,47.6,70.8,355.0,115.0,136.0
清河门区,121.42860357531126,41.74941592351278,7.7,19.4,32.9,47.8,12.7,218.0,138.0,113.0
太平区,121.72837577213085,41.99275591237533,7.6,17.6,30.7,51.7,19.2,212.0,138.0,131.0
扶沟县,114.42625551130116,34.09662517297487,8.0,27.1,48.1,24.9,16.7,136.0,130.0,57.0
新邱区,121.81882955273642,42.05577522858821,7.7,21.4,28.5,50.1,23.0,195.0,137.0,153.0
海州区,121.62783694265865,41.95484715310692,7.7,20.4,25.6,54.0,17.2,215.0,137.0,151.0
黄陵县,108.943518595734,35.62197560933369,7.6,24.5,43.7,31.9,34.6,306.0,117.0,165.0
宜川县,110.1795706545153,36.06422988106471,8.2,21.7,48.6,29.7,27.8,229.0,129.0,135.0
黄龙县,109.932265670921,35.696080195143324,7.3,26.8,45.6,27.7,43.5,415.0,116.0,151.0
新昌县,120.96431965645584,29.41120720070184,5.6,30.4,41.1,28.4,57.3,437.0,107.0,187.0
凌源市,119.2581339071258,40.97199664212705,7.6,22.2,38.3,39.5,17.8,199.0,133.0,172.0
北票市,120.80326594478088,41.86142776429728,7.7,22.5,35.7,41.8,14.9,242.0,138.0,142.0
八宿县,96.87748648292336,30.15537892337593,6.5,14.5,33.2,52.3,79.3,534.0,104.0,338.0
左贡县,97.80105021563767,29.557887871908303,6.6,11.5,30.0,58.5,62.6,601.0,101.0,502.0
芒康县,98.61474975176849,29.61409397346832,6.3,20.2,41.2,38.7,51.9,470.0,119.0,240.0
洛隆县,95.9082717626289,30.73309359761831,6.6,19.9,41.3,38.8,80.5,466.0,103.0,197.0
贡觉县,98.48796313465408,30.74202531572405,6.1,19.3,37.4,43.4,76.9,541.0,109.0,221.0
类乌齐县,96.40303239327062,31.428682858609555,6.7,16.9,42.1,41.0,90.2,525.0,111.0,172.0
丁青县,95.31496913332786,31.665138684202024,6.5,14.0,40.0,46.1,81.8,483.0,103.0,258.0
涟水县,119.31287719900732,33.879037202948616,7.9,23.5,43.3,33.3,19.1,193.0,128.0,63.0
察雅县,97.83942723087917,30.58225743403599,7.0,14.6,41.1,44.4,44.7,434.0,121.0,350.0
江达县,98.03555497880988,31.803352483417225,6.4,16.9,43.9,39.2,75.7,560.0,107.0,194.0
蓟州区,117.4297632546168,40.00028406362182,7.9,22.4,36.2,41.4,13.3,168.0,134.0,93.0
志丹县,108.65040211281344,36.74575387717739,8.2,18.9,37.3,43.9,27.6,281.0,124.0,151.0
塔城市,83.19784551058686,46.80613764784857,7.8,23.9,40.0,36.1,27.5,253.0,129.0,126.0
吴起县,108.11588290269816,36.977480188217214,8.3,17.7,41.7,40.6,22.8,273.0,123.0,159.0
乌苏市,84.26838101848229,44.39689049487974,8.3,21.3,45.0,33.8,22.1,180.0,135.0,113.0
沙湾市,85.46496866829105,44.34028589735129,8.3,21.5,39.5,39.0,18.3,155.0,134.0,144.0
义马市,111.8951494457308,34.74425204734309,8.0,20.5,50.5,29.0,26.3,187.0,129.0,141.0
宝坻区,117.40180965526544,39.60781495721756,8.0,26.8,41.9,31.4,23.7,185.0,132.0,80.0
延长县,110.12560057147962,36.5362559305536,8.3,16.6,42.9,40.5,26.2,219.0,126.0,163.0
滨海新区,117.5658646283765,38.90664514842405,,,,,,,,
延川县,110.0726383393652,36.87546594526556,8.3,14.7,38.3,47.1,22.1,203.0,125.0,157.0
宁河区,117.6516932122332,39.37715819294772,7.9,33.0,38.1,29.0,16.0,183.0,137.0,73.0
灵宝市,110.76837337587963,34.433784434671864,7.3,22.7,46.2,31.1,33.9,278.0,124.0,149.0
静海区,116.9596970833374,38.85448778619129,8.1,29.2,48.7,22.1,23.2,181.0,133.0,95.0
西青区,117.1117872581611,39.02683230152334,8.1,29.1,46.7,24.2,14.0,154.0,134.0,91.0
龙陵县,98.83561909302924,24.495305016274685,5.7,29.4,35.9,34.8,53.7,483.0,108.0,205.0
津南区,117.38209198850132,38.96232798946773,8.0,30.7,43.8,25.6,26.8,205.0,133.0,65.0
昌宁县,99.58429658008004,24.75553135723136,5.7,30.1,39.3,30.6,51.8,629.0,110.0,208.0
北辰区,117.16784777308465,39.252054356692526,8.1,32.2,40.6,27.2,14.5,150.0,134.0,77.0
施甸县,99.15089185172164,24.65304694186779,5.8,29.3,37.3,33.4,54.8,407.0,109.0,229.0
武清区,117.02087164321031,39.45084843434864,8.0,23.3,40.5,36.2,14.4,181.0,134.0,84.0
洛川县,109.54971749790278,35.73862260265302,8.1,19.6,44.5,35.9,35.3,263.0,128.0,141.0
甘泉县,109.17136854514176,36.34653059491985,7.5,20.3,46.6,33.2,29.4,321.0,127.0,142.0
东丽区,117.40296027624038,39.13251191214548,8.0,30.8,43.7,25.5,15.4,173.0,134.0,88.0
富县,109.0344064191374,36.0146021541016,7.7,24.4,46.3,29.3,30.5,324.0,127.0,126.0
洪湖市,113.53188363173707,29.997028791620075,6.9,27.7,57.2,15.1,23.3,306.0,121.0,110.0
石首市,112.50166098586628,29.735763335849743,7.0,33.2,47.4,19.5,25.7,298.0,131.0,99.0
监利市,112.9950770637152,29.84388339549651,6.8,33.6,49.2,17.3,26.5,296.0,123.0,101.0
蓬溪县,105.7074358135866,30.651663633387628,7.3,31.6,45.3,23.2,31.6,380.0,128.0,144.0
松滋市,111.68527226369906,30.101326663633227,6.5,28.7,40.3,31.1,22.2,247.0,129.0,125.0
大英县,105.24715303349856,30.57687454367633,7.4,25.3,49.1,25.6,33.9,408.0,128.0,150.0
清江浦区,119.04156416641769,33.51898914847504,7.9,29.6,45.5,24.9,13.9,206.0,126.0,73.0
洪泽区,118.81680035915431,33.229196749664375,7.4,22.8,56.6,20.7,32.8,282.0,123.0,65.0
互助土族自治县,102.156760068265,36.84152230064804,8.0,25.7,45.7,28.7,40.1,411.0,119.0,167.0
化隆回族自治县,102.2121491751542,36.07996023177462,8.0,22.2,47.7,30.2,52.0,437.0,114.0,133.0
民和回族土族自治县,102.76677048148042,36.13931840867998,7.9,22.5,52.1,25.5,48.5,434.0,121.0,131.0
循化撒拉族自治县,102.46712040863812,35.71626492734375,8.0,22.1,43.2,34.7,56.3,440.0,112.0,138.0
集美区,118.01852702473025,24.63664714082051,6.2,22.3,40.0,37.6,25.1,222.0,127.0,132.0
同安区,118.1035721489446,24.77581651654714,5.9,20.5,39.8,39.7,32.9,276.0,126.0,133.0
翔安区,118.27286351928852,24.663295018679264,6.4,22.8,39.0,38.3,21.4,225.0,124.0,80.0
东莞市,113.8751810702734,22.935258879439147,5.8,26.8,37.8,35.4,29.5,411.0,112.0,79.0
措勤县,85.20204892928248,30.74155613416188,8.4,7.8,19.5,72.7,12.4,127.0,127.0,237.0
靖远县,104.72228475213902,36.73013826124573,8.3,19.8,40.6,39.6,17.8,322.0,133.0,119.0
改则县,84.27421322939954,33.81364654327197,8.3,20.4,32.7,46.9,11.7,121.0,125.0,270.0
会宁县,105.0923065197328,35.95662745207018,8.1,20.5,53.6,26.0,31.9,386.0,123.0,152.0
景泰县,104.04717362078443,37.1390584064638,8.3,16.6,48.7,34.8,13.9,200.0,136.0,123.0
噶尔县,80.32957991767923,32.01108287696092,7.3,27.8,34.1,38.1,22.2,322.0,105.0,267.0
札达县,79.5472588531245,31.546131285236868,7.1,11.0,29.0,60.0,24.8,368.0,124.0,166.0
革吉县,82.03275184092836,32.04131031804247,8.3,19.5,34.2,46.3,14.7,119.0,127.0,196.0
日土县,80.70697473691511,33.970934077691204,7.9,19.6,32.6,47.8,13.2,206.0,122.0,273.0
普兰县,81.52089556382327,30.634022776435707,7.1,12.3,33.1,54.7,39.2,328.0,117.0,222.0
盱眙县,118.52259339251188,32.96715644911171,7.3,33.5,42.4,24.1,11.2,183.0,132.0,70.0
金湖县,119.13541361114824,33.01689796526401,7.5,34.8,47.3,17.9,33.1,251.0,121.0,71.0
凤台县,116.57168689711918,32.787499029652494,7.5,30.0,46.1,23.9,13.9,213.0,132.0,62.0
寿县,116.75599555589328,32.25918096625207,6.8,22.9,57.0,20.1,15.4,225.0,133.0,64.0
边坝县,94.5909489971876,30.887731486362437,6.7,9.2,38.9,51.9,73.3,433.0,106.0,294.0
浮山县,111.91461781905048,35.940121983428725,7.5,17.8,45.1,37.2,29.7,273.0,127.0,130.0
安泽县,112.29542899995124,36.157734105458815,7.1,15.5,44.0,40.6,29.8,275.0,126.0,154.0
乡宁县,110.93261800354855,35.92029964039328,7.5,26.7,44.8,28.5,41.5,397.0,121.0,151.0
吉县,110.71659434818932,36.1534074723005,8.1,17.4,47.3,35.3,28.9,243.0,128.0,128.0
曲沃县,111.5146518515668,35.69777829186523,8.0,23.2,46.4,30.5,19.6,158.0,134.0,126.0
襄汾县,111.37213281885124,35.86787737233495,8.0,22.4,49.5,28.1,21.4,150.0,132.0,124.0
翼城县,111.82675350427728,35.68916021042493,7.3,19.3,47.9,32.8,37.0,294.0,123.0,157.0
古县,111.99874934503188,36.297277077515695,7.3,16.0,41.9,42.1,32.6,296.0,127.0,148.0
洪洞县,111.6472330708848,36.31919228007685,7.8,19.6,38.5,41.8,14.8,161.0,133.0,138.0
泗县,117.87727386481802,33.54023760905646,8.0,35.7,44.4,19.9,9.6,172.0,133.0,80.0
灵璧县,117.53005006889737,33.68733472396064,8.1,30.8,52.4,16.8,10.7,152.0,132.0,69.0
萧县,116.80075208726116,34.20664412631097,8.3,23.8,49.1,27.2,8.1,85.0,132.0,57.0
砀山县,116.40706482229238,34.4505146367787,8.3,25.8,53.4,20.8,8.1,79.0,133.0,51.0
勃利县,130.48160590520828,45.82736195300392,6.4,27.7,46.5,25.9,48.2,528.0,105.0,125.0
大宁县,110.69739786257908,36.42787381406628,7.9,14.1,43.2,42.7,27.9,247.0,127.0,145.0
永和县,110.6059700118803,36.73082367011724,8.2,13.4,46.3,40.4,19.5,208.0,126.0,156.0
隰县,110.99762816151998,36.70589067081383,8.2,11.5,46.4,42.1,24.2,247.0,125.0,141.0
汾西县,111.47046094496028,36.636548733032,7.9,16.1,44.4,39.6,24.1,246.0,124.0,130.0
蒲县,111.14933436732122,36.4185426328273,7.4,15.5,42.2,42.3,30.9,323.0,124.0,132.0
古交市,112.09665272919,37.89853365787257,7.9,17.0,41.6,41.4,13.6,230.0,126.0,140.0
海曙区,121.34778329567652,29.827667858376035,6.2,31.1,50.1,18.8,34.3,320.0,117.0,123.0
南开区,117.14873705646066,39.10763794646407,8.0,31.0,47.0,22.0,30.5,175.0,132.0,79.0
诸暨市,120.27067478032276,29.696348388565056,6.1,29.8,47.9,22.2,28.7,278.0,113.0,96.0
河北区,117.20863484518324,39.16571932732907,,,,,,,,
红桥区,117.14517917403704,39.16269256908247,,,,,,,,
嵊州市,120.7531490397278,29.5885568215348,6.0,36.4,46.8,16.8,33.7,295.0,112.0,129.0
和平区,117.19036874689016,39.11789999653997,,,,,,,,
河东区,117.25036621112388,39.12171937613748,7.9,33.0,42.3,24.7,16.8,177.0,134.0,76.0
河西区,117.22634507671007,39.07241334943466,8.0,28.5,49.5,22.0,34.0,183.0,129.0,91.0
江北区,121.4837822660692,29.963240173771368,6.4,30.0,52.7,17.4,33.7,280.0,115.0,84.0
北仑区,121.87915255803142,29.86272841444984,6.2,33.3,49.6,17.2,35.7,358.0,115.0,83.0
尧都区,111.46123975072013,36.12018046105182,7.9,16.6,51.4,32.0,20.3,162.0,132.0,133.0
天宁区,120.05477669688584,31.80383322247188,7.0,34.3,47.3,18.4,22.0,371.0,125.0,81.0
埇桥区,117.1473393989056,33.72208121212122,8.2,27.0,60.2,12.9,10.5,136.0,131.0,64.0
卡若区,97.23716884099645,31.44451125662097,6.2,17.4,38.9,43.8,67.9,603.0,118.0,207.0
钟楼区,119.85237432806127,31.790165384871948,7.0,32.9,48.0,19.2,20.9,342.0,124.0,77.0
茄子河区,131.45519539603376,45.893439911041845,6.2,27.0,42.2,30.9,88.0,667.0,109.0,133.0
桃山区,130.9850255252858,45.75579599499403,6.2,26.6,43.2,30.3,85.4,647.0,104.0,137.0
新兴区,131.16711576620042,46.02284889207053,6.1,31.2,37.9,30.9,96.3,697.0,102.0,112.0
托里县,83.8855489302162,45.648727113805336,7.4,24.1,45.2,30.7,33.3,261.0,133.0,162.0
渑池县,111.78979754295705,34.83526004821782,8.0,24.0,46.8,29.3,25.7,199.0,126.0,126.0
裕民县,82.80514705584277,45.9924667500039,6.8,21.6,49.4,29.0,83.6,531.0,119.0,165.0
和布克赛尔蒙古自治县,86.20866724486028,46.243960825034286,8.4,21.4,40.6,38.1,10.6,123.0,133.0,102.0
印台区,109.15943491695552,35.158161812309025,7.6,20.2,51.2,28.6,31.4,262.0,124.0,132.0
耀州区,108.8309050886173,35.05323463767826,7.6,21.6,50.2,28.3,33.0,273.0,123.0,140.0
王益区,109.06269996507862,35.04796600826107,8.0,21.7,44.0,34.3,26.2,192.0,128.0,150.0
隆阳区,99.06213017673188,25.202290604759924,5.6,23.6,40.8,35.6,70.7,549.0,104.0,309.0
江陵县,112.46137496277706,30.096177451979425,6.8,31.7,43.2,25.2,25.2,360.0,127.0,95.0
公安县,112.14170863987064,29.953464246001374,6.7,31.2,46.6,22.3,30.0,324.0,127.0,98.0
船山区,105.59117975028374,30.523455538885557,7.1,32.7,45.3,22.0,32.1,398.0,129.0,154.0
安居区,105.41539996690346,30.36830861898868,7.1,29.1,46.8,24.2,31.8,422.0,130.0,160.0
子长市,109.61026154986396,37.22485757746156,8.3,14.5,40.3,45.2,19.0,210.0,126.0,150.0
额敏县,84.19667676209026,46.58264992057906,7.1,24.3,45.5,30.3,78.5,460.0,121.0,193.0
卢氏县,110.98271149181669,33.96863366930307,7.3,21.5,46.1,32.4,30.3,225.0,130.0,155.0
梅江区,116.16768623658383,24.263941428854874,5.4,28.9,38.9,32.3,39.9,329.0,117.0,115.0
义安区,117.92194800004944,30.95941311195361,5.7,33.8,50.5,15.7,23.5,242.0,124.0,120.0
连州市,112.44470289067831,24.932946661510147,5.8,28.8,30.4,40.8,36.1,295.0,116.0,140.0
湘东区,113.71725249403497,27.514227873119843,5.7,27.0,41.9,31.2,37.3,269.0,120.0,139.0
英德市,113.31220473121871,24.22240921743261,5.5,23.4,32.0,44.6,36.8,387.0,116.0,157.0
定海区,122.06469947742116,30.06417273154613,5.9,34.3,49.8,15.9,47.7,343.0,123.0,123.0
普陀区,122.2641861227834,29.87513144927096,6.0,31.4,47.5,21.1,82.8,486.0,113.0,137.0
呈贡区,102.85102228104554,24.86631597942195,6.5,33.9,43.9,22.3,27.4,248.0,126.0,223.0
晋宁区,102.57633761815654,24.610257295949577,6.2,37.1,43.0,19.9,39.3,283.0,121.0,244.0
西山区,102.5541359395992,24.979369935700905,6.3,31.7,45.5,22.8,34.8,295.0,125.0,245.0
东川区,103.06941434258935,26.137703880397535,6.4,38.6,39.3,22.1,50.9,459.0,123.0,218.0
离石区,111.30287921746104,37.54410021556346,8.0,17.0,40.4,42.7,20.1,233.0,125.0,159.0
梅县区,116.18127351137947,24.37969016461296,5.4,26.5,36.6,36.9,37.6,306.0,118.0,114.0
官渡区,102.88562439059646,25.06105480131805,6.6,38.6,40.8,20.6,28.1,249.0,126.0,236.0
甘井子区,121.5110960718858,38.98039641754556,7.1,17.9,29.2,52.9,19.7,177.0,135.0,127.0
平阴县,116.40900398071398,36.19596842839641,7.2,23.6,43.5,33.0,15.1,141.0,135.0,99.0
普兰店区,122.28185881055484,39.605150031294,6.5,15.9,30.5,53.6,19.0,213.0,137.0,97.0
金州区,121.84671699295892,39.2521044293547,6.6,18.6,32.1,49.3,20.7,178.0,136.0,87.0
商河县,117.1964177152248,37.31853998094739,7.9,27.2,49.0,23.8,10.2,146.0,136.0,47.0
旅顺口区,121.2526560071864,38.858720260360165,7.0,19.3,31.1,49.7,23.4,201.0,132.0,113.0
郊区,117.62114745720142,30.85171407024248,6.0,39.0,53.1,8.0,23.2,262.0,126.0,100.0
桐梓县,106.87507841218648,28.411982791105903,6.0,26.8,38.9,34.4,48.0,431.0,121.0,197.0
绥阳县,107.19269225377325,28.143483095764346,5.9,29.4,36.8,33.9,40.8,433.0,121.0,186.0
正安县,107.40122440565452,28.50355356821786,5.9,29.7,39.2,31.1,44.3,425.0,121.0,172.0
道真仡佬族苗族自治县,107.60567394384408,28.93027337194715,6.2,30.9,45.7,23.5,40.8,427.0,122.0,151.0
上栗县,113.85659772087924,27.822697216823727,5.5,24.9,39.0,36.2,57.4,456.0,112.0,179.0
寻甸回族彝族自治县,103.12028091039616,25.66280627873081,6.3,31.8,45.1,23.2,42.6,416.0,121.0,197.0
务川仡佬族苗族自治县,107.90848482325958,28.65742137139744,6.1,30.7,44.9,24.4,44.6,419.0,121.0,141.0
芦溪县,114.05729819959784,27.572317387401625,5.6,33.5,37.6,28.9,49.3,343.0,114.0,138.0
凤冈县,107.76047329257888,27.925250279416307,6.1,32.0,42.6,25.4,44.9,416.0,120.0,158.0
环县,107.05949146098315,36.60889204641533,8.2,16.6,47.6,35.8,22.8,345.0,123.0,157.0
惠安县,118.79877749865618,24.99161718708387,6.3,14.2,30.2,55.7,24.0,223.0,125.0,121.0
嵩明县,103.09404603098302,25.297872055898303,6.7,35.7,41.8,22.6,27.6,258.0,125.0,209.0
湄潭县,107.47975502532697,27.76004098040078,6.2,35.5,45.5,19.0,42.4,417.0,122.0,156.0
庆城县,107.67181793186552,36.04048538777947,8.1,22.7,48.6,28.7,27.6,328.0,127.0,173.0
莲花县,113.9481264400579,27.2188026802263,5.6,30.1,39.4,30.5,36.3,273.0,121.0,146.0
禄劝彝族苗族自治县,102.58533572382332,25.94165976003772,5.9,26.9,47.7,25.5,55.2,424.0,116.0,214.0
余庆县,107.6984601125546,27.392612180518288,6.1,29.1,48.2,22.7,43.7,431.0,122.0,192.0
合水县,108.299002184746,36.00221281321503,7.4,21.3,49.4,29.3,35.6,354.0,123.0,148.0
句容市,119.19524232534172,31.92795575325299,6.8,33.2,50.8,16.0,14.3,235.0,128.0,90.0
宜良县,103.1907634558371,24.94315302894465,6.6,37.1,33.7,29.1,31.0,271.0,125.0,195.0
华池县,108.02083452698658,36.43787955582029,8.2,19.2,47.5,33.3,24.9,273.0,126.0,140.0
安溪县,117.8972727531346,25.123069654966407,5.4,27.1,41.8,31.1,41.6,304.0,117.0,132.0
石林彝族自治县,103.41679135438626,24.74395338466723,6.4,43.8,33.3,22.9,27.6,244.0,125.0,216.0
丹阳市,119.6327638585302,31.956008060414792,7.1,30.7,52.0,17.3,20.4,324.0,126.0,88.0
永春县,118.13494258639376,25.392380107207824,5.5,26.5,42.0,31.5,39.7,308.0,121.0,115.0
禄丰市,102.0178328968452,25.18268893184555,6.0,32.1,46.2,21.8,45.9,309.0,121.0,248.0
扬中市,119.83321825457702,32.18709421066722,7.3,34.3,44.5,21.2,30.6,452.0,122.0,95.0
德化县,118.2453955681527,25.67279087526326,5.2,24.9,42.4,32.8,57.9,523.0,106.0,144.0
楚雄市,101.3202728773318,24.876263691892635,6.1,30.7,39.6,29.8,43.9,317.0,122.0,221.0
富民县,102.57078582567009,25.359917671221524,5.8,27.7,46.1,26.2,65.1,432.0,114.0,245.0
金门县,118.36971446072852,24.45254730478354,6.3,19.9,42.2,38.0,29.6,231.0,127.0,125.0
凤山县,107.00921291420651,24.55718721304221,5.9,33.0,43.6,23.4,38.8,301.0,117.0,184.0
莱芜区,117.61120326100789,36.3140293360951,7.1,20.7,43.3,36.1,8.9,119.0,136.0,125.0
泸县,105.4949157915503,29.12180543973537,6.2,28.1,39.7,32.3,32.4,301.0,126.0,130.0
天峨县,106.98510375524218,25.016175218284584,6.1,31.2,42.3,26.4,34.1,255.0,116.0,186.0
钢城区,117.83124577916482,36.13000601114457,6.9,22.0,43.1,35.0,18.6,201.0,132.0,158.0
讷河市,125.06170395232776,48.47221268697525,6.8,27.9,40.1,32.0,49.5,599.0,111.0,97.0
合江县,105.92192029900112,28.747339335382964,5.8,24.2,38.7,37.1,39.4,375.0,121.0,128.0
罗城仫佬族自治县,108.8160120046022,24.900906206248624,5.4,30.2,38.6,31.3,57.9,433.0,112.0,149.0
凤城市,124.05348904574042,40.5805264048725,6.4,18.3,38.3,43.4,31.3,270.0,128.0,132.0
东兰县,107.40243852428416,24.508483694473007,5.9,32.8,48.4,18.8,36.5,314.0,118.0,175.0
东港市,123.83591141112926,39.96494553917099,6.3,20.2,41.3,38.4,27.5,216.0,127.0,78.0
宁县,108.1066265739955,35.56596060126722,8.0,21.3,51.1,27.5,26.9,271.0,123.0,164.0
历城区,117.17842850739798,36.60477130866284,7.1,21.0,52.9,26.1,21.0,190.0,132.0,160.0
古蔺县,105.92672101234852,27.979081000637976,5.9,32.4,45.4,22.3,41.0,368.0,124.0,186.0
沙河口区,121.56431397810616,38.90633974844189,6.8,19.2,28.2,52.6,29.4,194.0,133.0,127.0
正宁县,108.36675813182728,35.40957124586574,8.2,22.3,51.8,26.0,27.4,283.0,123.0,121.0
长清区,116.7905672762604,36.42193531830594,7.0,23.5,45.4,31.2,15.5,151.0,135.0,124.0
西岗区,121.61262877862472,38.904205449409766,6.8,18.0,28.5,53.5,29.0,230.0,132.0,135.0
南丹县,107.45760027808794,25.117809262824515,6.0,28.7,46.4,25.0,42.7,354.0,114.0,176.0
章丘区,117.46713764145365,36.73814745971549,7.5,20.5,49.9,29.6,14.6,127.0,132.0,67.0
中山区,121.66789469835231,38.896179921502,6.8,17.1,30.8,52.2,31.8,218.0,132.0,134.0
镇原县,107.16733682905044,35.780925467206586,8.0,22.3,53.1,24.6,35.1,338.0,123.0,183.0
济阳区,117.13824064735634,37.0258019146107,7.8,24.6,47.9,27.5,9.2,157.0,134.0,48.0
叙永县,105.45992923334744,28.096408307546504,5.7,32.4,43.8,23.8,43.5,361.0,120.0,218.0
枞阳县,117.30637503580336,30.84933452975528,5.8,31.5,45.0,23.5,28.3,267.0,124.0,114.0
巴马瑶族自治县,107.19776959128302,24.153980872249495,5.9,30.4,49.3,20.3,33.6,298.0,120.0,138.0
环江毛南族自治县,108.28050333154115,25.10027335461642,5.8,29.1,48.5,22.4,38.5,371.0,114.0,145.0
大化瑶族自治县,107.70310281805538,23.966322614299308,5.6,34.9,44.6,20.6,46.2,340.0,115.0,186.0
都安瑶族自治县,108.1078330828939,24.166548605781745,5.5,32.7,46.9,20.4,46.8,323.0,116.0,180.0
云梦县,113.76572783426342,31.001206215378293,7.1,31.2,47.7,21.1,23.1,508.0,131.0,58.0
大悟县,114.2975656773677,31.573348545836414,6.4,20.5,37.6,41.9,23.7,257.0,126.0,144.0
孝昌县,114.023271693642,31.235015895008395,6.5,30.3,45.0,24.8,21.9,264.0,130.0,94.0
荔浦市,110.35729234902549,24.521858937279337,5.7,27.3,31.6,41.1,28.7,266.0,120.0,128.0
岱山县,122.22849851234557,30.30985429757299,6.3,36.4,45.2,18.5,44.8,398.0,122.0,116.0
嵊泗县,122.40525869577392,30.686958328572835,,,,,,,,
扎赉特旗,122.37277274921586,46.77986834061791,7.1,22.9,44.0,33.0,21.4,453.0,132.0,179.0
天桥区,116.97319264852985,36.77190422191784,7.6,23.7,55.9,20.4,27.4,140.0,132.0,49.0
曲周县,115.02617953857563,36.74615890389771,7.9,25.0,41.4,33.6,8.8,141.0,134.0,63.0
科尔沁右翼中旗,121.10142138272845,45.26251619711216,7.8,20.0,33.9,46.1,14.5,340.0,138.0,247.0
科尔沁右翼前旗,121.0704974854615,46.36118060389669,7.2,27.3,40.7,32.0,31.6,496.0,120.0,175.0
馆陶县,115.2866555526401,36.61112547033713,8.1,20.3,42.7,37.1,7.2,140.0,132.0,31.0
魏县,114.9243580438596,36.24337514398445,8.1,21.8,54.8,23.5,8.8,105.0,133.0,66.0
历下区,117.09105465388495,36.65510928805761,7.0,24.0,50.1,26.0,25.6,255.0,133.0,133.0
市中区,116.96685973002197,36.57939517542672,7.1,25.9,48.2,25.9,14.4,130.0,135.0,115.0
槐荫区,116.87917337500028,36.67810586716909,7.4,25.4,51.1,23.5,9.7,117.0,135.0,73.0
鸡泽县,114.85790572913578,36.86652837777362,8.0,23.7,46.3,30.0,9.7,151.0,135.0,76.0
广平县,115.00730675235842,36.50500002273929,8.1,24.2,50.6,25.2,9.8,130.0,132.0,63.0
突泉县,121.51179061167926,45.61714053600714,7.6,24.2,31.4,44.4,19.6,391.0,136.0,183.0
邱县,115.19552456567295,36.78822456157772,7.8,16.9,37.5,45.6,7.6,145.0,135.0,55.0
习水县,106.34782332788116,28.354871802995195,5.4,27.0,36.8,36.2,47.1,347.0,116.0,209.0
安源区,113.87767807017327,27.634589909451314,5.9,32.2,41.6,26.2,30.8,245.0,125.0,162.0
福安市,119.646915724573,27.053384229793853,5.7,31.3,42.3,26.4,43.8,299.0,116.0,132.0
福鼎市,120.18218150030786,27.22445373128365,6.1,31.2,47.1,21.7,41.6,328.0,117.0,158.0
武定县,102.1927010012304,25.727803054362656,6.2,38.5,38.5,22.9,44.2,344.0,126.0,256.0
元谋县,101.86199640431455,25.7805590883059,7.1,27.8,31.9,40.4,28.5,235.0,135.0,240.0
龙南市,114.72039222088712,24.76778472251869,5.4,26.7,31.6,41.7,46.2,349.0,115.0,154.0
永仁县,101.55280917730136,26.141862469121214,5.9,37.2,35.2,27.6,47.3,336.0,120.0,294.0
西峰区,107.66190683127596,35.66914078975167,8.1,24.0,51.2,24.8,24.6,225.0,127.0,104.0
大姚县,101.23479760066463,25.94411915518847,5.8,24.9,42.5,32.6,70.5,450.0,110.0,245.0
鲤城区,118.54369482387696,24.91125650001219,6.1,20.3,36.2,43.6,29.8,253.0,125.0,141.0
瑞金市,115.97408274068329,25.92001895665434,5.9,31.7,37.0,31.4,18.6,168.0,126.0,146.0
