PLA_pct,PBAT_pct,Thickness_um,Area_mm2,burial_depth_cm,Time_days,Temperature_C,Precipitation_mm,solar_rad_MJm2d,Soil_pH,soil_moisture_pct,soil_bulk_density,soil_clay_pct,soil_silt_pct,soil_sand_pct,soil_coarse_frag_pct,Soil_TN_mgkg,Soil_OC_gkg,micro_shannon,micro_chao1,compost,pre_photodegradation,plough,co2_emission,Target_DR_pct
70,30,95.08,20250,2,75,25,4293.888235,0,7,30,131,35.1,54.7,11.1,76,220,1.525522042,6.495,3475,0,0,0,0,11.879
70,30,149.28,20250,2,30,25,3598.896977,0,7,30,131,35.1,54.7,11.1,76,220,1.525522042,6.495,3475,0,0,0,0,0.242
40,60,448.29,20250,2,105,25,6671.328119,0,7,60,131,35.1,54.7,11.1,76,220,1.525522042,5.886,3150,0,0,0,0,17.327
40,60,448.29,20250,2,90,25,6529.540923,0,7,60,131,35.1,54.7,11.1,76,220,1.525522042,5.886,3150,0,0,0,0,1.238
40,60,448.29,20250,2,75,25,4156.750023,0,7,60,131,35.1,54.7,11.1,76,220,1.525522042,5.886,3150,0,0,0,0,0.496
40,60,448.26,20250,2,60,25,4002.049484,0,7,60,131,35.1,54.7,11.1,76,220,1.525522042,5.886,3150,0,0,0,0,0
40,60,448.26,20250,2,45,25,3532.056355,0,7,60,131,35.1,54.7,11.1,76,220,1.525522042,5.886,3150,0,0,0,0,0
40,60,448.26,20250,2,30,25,3515.060765,0,7,60,131,35.1,54.7,11.1,76,220,1.525522042,5.886,3150,0,0,0,0,0
50,50,448.34,20250,2,105,25,6679.57741,0,7,60,131,35.1,54.7,11.1,76,220,1.525522042,5.508,2955,0,0,0,0,29.455
50,50,448.34,20250,2,90,25,6579.709277,0,7,60,131,35.1,54.7,11.1,76,220,1.525522042,5.508,2955,0,0,0,0,2.723
50,50,448.34,20250,2,75,25,4187.800023,0,7,60,131,35.1,54.7,11.1,76,220,1.525522042,5.508,2955,0,0,0,0,1.238
50,50,448.31,20250,2,60,25,4068.335423,0,7,60,131,35.1,54.7,11.1,76,220,1.525522042,5.508,2955,0,0,0,0,0.248
50,50,448.31,20250,2,45,25,3598.056355,0,7,60,131,35.1,54.7,11.1,76,220,1.525522042,5.508,2955,0,0,0,0,0.248
50,50,448.31,20250,2,30,25,3515.060765,0,7,60,131,35.1,54.7,11.1,76,220,1.525522042,5.508,2955,0,0,0,0,0
70,30,539.32,20250,2,105,25,6713.516933,0,7,60,131,35.1,54.7,11.1,76,220,1.525522042,6.495,3475,0,0,0,0,60.149
70,30,448.34,20250,2,90,25,6679.56471,0,7,60,131,35.1,54.7,11.1,76,220,1.525522042,6.495,3475,0,0,0,0,35.396
70,30,448.34,20250,2,75,25,4305.493274,0,7,60,131,35.1,54.7,11.1,76,220,1.525522042,6.495,3475,0,0,0,0,20.05
70,30,448.31,20250,2,60,25,4137.703777,0,7,60,131,35.1,54.7,11.1,76,220,1.525522042,6.495,3475,0,0,0,0,2.97
70,30,448.31,20250,2,45,25,3667.42471,0,7,60,131,35.1,54.7,11.1,76,220,1.525522042,6.495,3475,0,0,0,0,2.475
70,30,448.31,20250,2,30,25,3581.060765,0,7,60,131,35.1,54.7,11.1,76,220,1.525522042,6.495,3475,0,0,0,0,0.495
80,20,448.195,20250,2,105,25,6693.5286,0,7,60,131,35.1,54.7,11.1,76,220,1.525522042,6.493,3405,0,0,0,0,45.545
80,20,448.215,20250,2,90,25,6676.834174,0,7,60,131,35.1,54.7,11.1,76,220,1.525522042,6.493,3405,0,0,0,0,19.059
80,20,448.215,20250,2,75,25,4291.516223,0,7,60,131,35.1,54.7,11.1,76,220,1.525522042,6.493,3405,0,0,0,0,11.139
80,20,448.185,20250,2,60,25,4167.681677,0,7,60,131,35.1,54.7,11.1,76,220,1.525522042,6.493,3405,0,0,0,0,7.426
80,20,448.185,20250,2,45,25,3698.47471,0,7,60,131,35.1,54.7,11.1,76,220,1.525522042,6.493,3405,0,0,0,0,7.426
80,20,448.185,20250,2,30,25,3581.060765,0,7,60,131,35.1,54.7,11.1,76,220,1.525522042,6.493,3405,0,0,0,0,0.619
30,20,383.56,3834.7636,6.305,360,30,2322.615569,0,5.3,16,129,35.3,45.7,21.4,140,160,12.47099768,5.38,3176.852,0,0,0,0,44.215
30,20,383.56,3834.7636,6.305,240,30,2307.628916,0,5.3,16,129,35.3,45.7,21.4,140,160,12.47099768,5.38,3176.852,0,0,0,0,46.363
30,20,383.56,3834.7636,6.305,180,30,2287.866059,0,5.3,16,129,35.3,45.7,21.4,140,160,12.47099768,5.38,3176.852,0,0,0,0,45.604
30,20,383.56,3834.7636,6.305,120,30,2154.148555,0,5.3,16,129,35.3,45.7,21.4,140,160,12.47099768,5.38,3416.352,0,0,0,0,43.4
30,20,383.56,3834.7636,6.305,60,30,898.0091473,0,5.3,16,129,35.3,45.7,21.4,140,160,12.47099768,5.38,3404.743,0,0,0,0,42.641
30,20,383.56,3834.7636,6.305,30,30,748.1258258,0,5.3,16,129,35.3,45.7,21.4,140,160,12.47099768,5.38,3628.145,0,0,0,0,41.872
30,20,232.6,3094.1256,11.7495,360,30,2388.279267,0,5,16,132,23.2,54.6,18.6,86,220,22.04176334,5.15,3342.455,0,0,0,0,42.136
30,20,232.6,3094.1256,11.7495,240,30,2366.632467,0,5,16,132,23.2,54.6,18.6,86,220,22.04176334,5.15,3342.455,0,0,0,0,42.321
30,20,232.6,3094.1256,11.7495,180,30,2352.907133,0,5,16,132,23.2,54.6,18.6,86,220,22.04176334,5.15,3342.455,0,0,0,0,44.519
30,20,232.6,3094.1256,11.7495,120,30,2223.601882,0,5,16,132,23.2,54.6,18.6,86,220,22.04176334,5.15,3341.217,0,0,0,0,38.958
30,20,232.6,3094.1256,11.7495,60,30,951.8647753,0,5,16,132,23.2,54.6,18.6,86,220,22.04176334,5.15,3570.346,0,0,0,0,39.604
30,20,232.6,3094.1256,11.7495,30,30,771.0923634,0,5,16,132,23.2,54.6,18.6,86,220,22.04176334,5.15,3568.929,0,0,0,0,35.826
30,20,150.25,2401.3818,12.295,360,30,2291.685341,0,5.8,16,109,32.3,42.9,25.2,97,220,21.05568445,5.83,13180.657,0,0,0,0,48
30,20,150.25,2401.3818,12.295,240,30,2232.883909,0,5.8,16,109,32.3,42.9,25.2,97,220,21.05568445,5.83,13180.657,0,0,0,0,51
30,20,150.25,2401.3818,12.295,180,30,2219.683175,0,5.8,16,109,32.3,42.9,25.2,97,220,21.05568445,5.83,13180.657,0,0,0,0,52
30,20,150.25,2401.3818,12.295,120,30,2106.011175,0,5.8,16,109,32.3,42.9,25.2,97,220,21.05568445,5.83,13421.395,0,0,0,0,46
30,20,150.25,2401.3818,12.295,60,30,827.2096624,0,5.8,16,109,32.3,42.9,25.2,97,220,21.05568445,5.83,13418.802,0,0,0,0,42
30,20,150.25,2401.3818,12.295,30,30,657.4778828,0,5.8,16,109,32.3,42.9,25.2,97,220,21.05568445,5.83,14557.861,0,0,0,0,39
70,0,174,11000,10,365,17.94054795,559.2,0,7.3,43.4656,125,10.4,19.1,71.5,80,11.2,7.180974478,4.468493,769.652,0,0,0,0,0.557
70,0,174,11000,10,183,14.39836066,179.5,0,7.3,43.4156,125,10.4,19.1,71.5,80,11.2,7.180974478,4.468203,772,0,0,0,0,0.34
70,0,174,11000,10,91,16.1021978,107.2,0,7.3,43.4256,125,10.4,19.1,71.5,80,11.2,7.180974478,4.468203,772,0,0,0,0,0.245
75,15,155,11000,10,365,17.94054795,559.2,0,7.3,43.4656,125,10.4,19.1,71.5,80,11.2,7.180974478,4.468203,772.003,0,0,0,0,0.231
75,15,155,11000,10,183,14.39836066,179.5,0,7.3,43.4156,125,10.4,19.1,71.5,80,11.2,7.180974478,4.468203,774.351,0,0,0,0,0.136
75,15,155,11000,10,91,16.1021978,107.2,0,7.3,43.4256,125,10.4,19.1,71.5,80,11.2,7.180974478,4.468203,774.351,0,0,0,0,0.163
7,93,28,6361.7,35,313,15.76485623,495.6,0,7.33,64.4,120,40,35.6,16.5,116,75,13.28306265,3.990491,654.275,0,1,1,0,59.952
7,93,28,6361.7,35,247,13.01376518,423.6,0,7.33,64.4,120,40,35.6,16.5,116,75,13.28306265,3.990491,654.275,0,1,1,0,46.043
7,93,28,6361.7,35,186,9.908602151,347.7,0,7.33,64.4,120,40,35.6,16.5,116,75,13.28306265,3.990491,654.275,0,1,1,0,35.971
7,93,28,6361.7,35,125,9.1456,272.5,0,7.33,64.4,120,40,35.6,16.5,116,75,13.28306265,3.990491,686.107,0,1,1,0,17.986
0,100,28,6361.7,35,64,10.146875,172.9,5,7.33,66.4325,120,40,35.6,16.5,116,75,13.28306265,3.962291,664.911,0,1,1,0,2.638
0,100,20,6361.7,35,313,15.76485623,495.6,0,7.33,64.4,120,40,35.6,16.5,116,75,13.28306265,3.935413,695.322,0,1,1,0,88.729
0,100,20,6361.7,35,247,13.01376518,423.6,0,7.33,64.4,120,40,35.6,16.5,116,75,13.28306265,3.935413,695.322,0,1,1,0,69.305
0,100,20,6361.7,35,186,9.908602151,347.7,0,7.33,64.4,120,40,35.6,16.5,116,75,13.28306265,3.935413,695.322,0,1,1,0,44.844
0,100,20,6361.7,35,125,9.1456,272.5,0,7.33,64.4,120,40,35.6,16.5,116,75,13.28306265,3.935413,695.322,0,1,1,0,25.899
0,100,20,6361.7,35,64,10.146875,172.9,0,7.33,64.4,120,40,35.6,16.5,116,75,13.28306265,3.952813,728.886,0,1,1,0,6.715
0,100,30,6361.7,35,313,15.76485623,495.6,0,7.33,64.4,120,40,35.6,16.5,116,75,13.28306265,3.926491,654.275,0,1,1,0,74.341
0,100,30,6361.7,35,247,13.01376518,423.6,0,7.33,64.4,120,40,35.6,16.5,116,75,13.28306265,3.926491,654.275,0,1,1,0,43.645
0,100,30,6361.7,35,186,9.908602151,347.7,0,7.33,64.4,120,40,35.6,16.5,116,75,13.28306265,3.926491,654.275,0,1,1,0,33.333
0,100,30,6361.7,35,125,9.1456,272.5,0,7.33,64.4,120,40,35.6,16.5,116,75,13.28306265,3.942091,686.107,0,1,1,0,13.189
0,100,30,6361.7,35,64,10.146875,172.9,0,7.33,64.4,120,40,35.6,16.5,116,75,13.28306265,3.947891,689.015,0,1,1,0,5.516
